Elapsed,Well,Area,DaysSinceSeeding,Radius,Condition,CellLine
230,A9,577762.5,9.583333333333334,428.8443955752044,M75:F25,1205LU
236,A9,583000.9,9.833333333333334,430.78411080731325,M75:F25,1205LU
4,B9,333384.3,0.16666666666666666,325.75990942481354,M75:F25,1205LU
8,B9,229740.1,0.3333333333333333,270.42290044087,M75:F25,1205LU
12,B9,172328.3,0.5,234.20888445839566,M75:F25,1205LU
16,B9,152914.5,0.6666666666666666,220.62229509016368,M75:F25,1205LU
20,B9,139232.8,0.8333333333333334,210.52120254513676,M75:F25,1205LU
24,B9,132350.9,1.0,205.25252718376515,M75:F25,1205LU
28,B9,131430.2,1.1666666666666667,204.5373608979857,M75:F25,1205LU
32,B9,127997.7,1.3333333333333333,201.84878825196594,M75:F25,1205LU
36,B9,128192.7,1.5,202.00248450599022,M75:F25,1205LU
40,B9,129241.9,1.6666666666666667,202.82745001398814,M75:F25,1205LU
44,B9,133698.8,1.8333333333333333,206.2950552265114,M75:F25,1205LU
48,B9,137428.4,2.0,209.15261978378484,M75:F25,1205LU
52,B9,137498.0,2.1666666666666665,209.2055752854088,M75:F25,1205LU
56,B9,143900.1,2.3333333333333335,214.0206168873366,M75:F25,1205LU
64,B9,154615.2,2.6666666666666665,221.84577236062904,M75:F25,1205LU
68,B9,164285.8,2.8333333333333335,228.67836430150754,M75:F25,1205LU
74,B9,174149.7,3.0833333333333335,235.44335026910676,M75:F25,1205LU
80,B9,189077.2,3.3333333333333335,245.3266027400001,M75:F25,1205LU
86,B9,212568.7,3.5833333333333335,260.12058492790675,M75:F25,1205LU
92,B9,225311.0,3.8333333333333335,267.8035077551376,M75:F25,1205LU
98,B9,233901.4,4.083333333333333,272.86100493150224,M75:F25,1205LU
104,B9,248838.1,4.333333333333333,281.4384964591566,M75:F25,1205LU
110,B9,259500.6,4.583333333333333,287.4049520287105,M75:F25,1205LU
116,B9,272900.7,4.833333333333333,294.7320660472437,M75:F25,1205LU
122,B9,284518.0,5.083333333333333,300.9400142839761,M75:F25,1205LU
128,B9,295732.9,5.333333333333333,306.81379652780015,M75:F25,1205LU
134,B9,301010.0,5.583333333333333,309.5391071257117,M75:F25,1205LU
140,B9,344877.8,5.833333333333333,331.3276524308168,M75:F25,1205LU
146,B9,347901.7,6.083333333333333,332.7770282488671,M75:F25,1205LU
152,B9,367663.7,6.333333333333333,342.09792530927655,M75:F25,1205LU
158,B9,381003.3,6.583333333333333,348.24864257976463,M75:F25,1205LU
164,B9,396891.8,6.833333333333333,355.4357659061336,M75:F25,1205LU
170,B9,408388.4,7.083333333333333,360.546897258568,M75:F25,1205LU
176,B9,426356.8,7.333333333333333,368.39324706308776,M75:F25,1205LU
182,B9,439874.5,7.583333333333333,374.18765617020534,M75:F25,1205LU
188,B9,459364.1,7.833333333333333,382.3874140030232,M75:F25,1205LU
194,B9,473547.2,8.083333333333334,388.2457409098685,M75:F25,1205LU
200,B9,487057.1,8.333333333333334,393.7449556070619,M75:F25,1205LU
206,B9,504931.1,8.583333333333334,400.9046781613508,M75:F25,1205LU
212,B9,520471.4,8.833333333333334,407.027262104049,M75:F25,1205LU
218,B9,540253.4,9.083333333333334,414.6902437535829,M75:F25,1205LU
224,B9,553904.2,9.333333333333334,419.89663354059365,M75:F25,1205LU
230,B9,571601.8,9.583333333333334,426.55187715030615,M75:F25,1205LU
236,B9,563172.4,9.833333333333334,423.39501950997516,M75:F25,1205LU
4,C9,417212.5,0.16666666666666666,364.4212718674018,M75:F25,1205LU
8,C9,271582.2,0.3333333333333333,294.0192156501739,M75:F25,1205LU
12,C9,184894.2,0.5,242.5977158961787,M75:F25,1205LU
16,C9,155998.7,0.6666666666666666,222.83610219580515,M75:F25,1205LU
20,C9,138457.5,0.8333333333333334,209.93425415184677,M75:F25,1205LU
24,C9,132033.7,1.0,205.00641945906173,M75:F25,1205LU
28,C9,130631.6,1.1666666666666667,203.91500613737693,M75:F25,1205LU
32,C9,132487.1,1.3333333333333333,205.3581109228961,M75:F25,1205LU
36,C9,128717.3,1.5,202.4153875397936,M75:F25,1205LU
40,C9,129789.8,1.6666666666666667,203.2569223072537,M75:F25,1205LU
44,C9,131931.5,1.8333333333333333,204.92706202221507,M75:F25,1205LU
48,C9,135794.2,2.0,207.90535429954397,M75:F25,1205LU
52,C9,136295.6,2.1666666666666665,208.28883052951127,M75:F25,1205LU
56,C9,140495.6,2.3333333333333335,211.47372991774506,M75:F25,1205LU
64,C9,147394.5,2.6666666666666665,216.60361612659364,M75:F25,1205LU
68,C9,148793.4,2.8333333333333335,217.62906565736856,M75:F25,1205LU
74,C9,155155.3,3.0833333333333335,222.23290909271716,M75:F25,1205LU
80,C9,179091.0,3.3333333333333335,238.76020570132968,M75:F25,1205LU
86,C9,193374.7,3.5833333333333335,248.09892935646593,M75:F25,1205LU
92,C9,206578.2,3.8333333333333335,256.42910000632213,M75:F25,1205LU
98,C9,220493.6,4.083333333333333,264.92507001085096,M75:F25,1205LU
104,C9,237634.0,4.333333333333333,275.0295465825425,M75:F25,1205LU
110,C9,243443.4,4.583333333333333,278.37104904460705,M75:F25,1205LU
116,C9,262810.8,4.833333333333333,289.23221783866154,M75:F25,1205LU
122,C9,279643.3,5.083333333333333,298.3508454740151,M75:F25,1205LU
128,C9,289586.1,5.333333333333333,303.60849548622286,M75:F25,1205LU
134,C9,304646.7,5.583333333333333,311.40336607568554,M75:F25,1205LU
140,C9,331832.2,5.833333333333333,325.0007227901453,M75:F25,1205LU
146,C9,348206.6,6.083333333333333,332.92281870494355,M75:F25,1205LU
152,C9,348302.5,6.333333333333333,332.968660886471,M75:F25,1205LU
158,C9,369924.6,6.583333333333333,343.1481565192858,M75:F25,1205LU
164,C9,379985.1,6.833333333333333,347.7829983373775,M75:F25,1205LU
170,C9,396067.0,7.083333333333333,355.06624972130965,M75:F25,1205LU
176,C9,413629.9,7.333333333333333,362.8532573799121,M75:F25,1205LU
182,C9,434342.1,7.583333333333333,371.8270894055846,M75:F25,1205LU
188,C9,450241.4,7.833333333333333,378.5713787243174,M75:F25,1205LU
194,C9,464385.8,8.083333333333334,384.47183400526046,M75:F25,1205LU
200,C9,482457.8,8.333333333333334,391.88147111911536,M75:F25,1205LU
206,C9,497451.9,8.583333333333334,397.92443713714096,M75:F25,1205LU
212,C9,516455.5,8.833333333333334,405.45393255460317,M75:F25,1205LU
218,C9,529337.2,9.083333333333334,410.4793099351616,M75:F25,1205LU
224,C9,544317.3,9.333333333333334,416.24701537773007,M75:F25,1205LU
230,C9,593463.7,9.583333333333334,434.6324456379336,M75:F25,1205LU
236,C9,588889.2,9.833333333333334,432.9541017554442,M75:F25,1205LU
4,D9,326452.9,0.16666666666666666,322.35568157451235,M75:F25,1205LU
8,D9,206414.2,0.3333333333333333,256.32729177502387,M75:F25,1205LU
12,D9,156896.3,0.5,223.47627031892642,M75:F25,1205LU
16,D9,138175.8,0.6666666666666666,209.72058356621608,M75:F25,1205LU
20,D9,128172.6,0.8333333333333334,201.9866473752177,M75:F25,1205LU
24,D9,126891.2,1.0,200.974434766526,M75:F25,1205LU
28,D9,123347.4,1.1666666666666667,198.1481689419978,M75:F25,1205LU
32,D9,124647.3,1.3333333333333333,199.18952752621513,M75:F25,1205LU
36,D9,125141.0,1.5,199.5836102161842,M75:F25,1205LU
40,D9,126208.8,1.6666666666666667,200.43330253077409,M75:F25,1205LU
44,D9,132227.1,1.8333333333333333,205.15650891797878,M75:F25,1205LU
48,D9,136568.0,2.0,208.4968693682184,M75:F25,1205LU
52,D9,137301.5,2.1666666666666665,209.05603277079504,M75:F25,1205LU
56,D9,138548.8,2.3333333333333335,210.0034589212777,M75:F25,1205LU
64,D9,157055.7,2.6666666666666665,223.58976271626474,M75:F25,1205LU
68,D9,148275.0,2.8333333333333335,217.24962226411708,M75:F25,1205LU
74,D9,157318.8,3.0833333333333335,223.7769633420083,M75:F25,1205LU
80,D9,167903.9,3.3333333333333335,231.18276600736175,M75:F25,1205LU
86,D9,192922.8,3.5833333333333335,247.80886689192178,M75:F25,1205LU
92,D9,201335.2,3.8333333333333335,253.15407284258876,M75:F25,1205LU
98,D9,216236.3,4.083333333333333,262.3550114669129,M75:F25,1205LU
104,D9,227626.1,4.333333333333333,269.1758495546362,M75:F25,1205LU
110,D9,240719.8,4.583333333333333,276.80948708486284,M75:F25,1205LU
116,D9,247586.2,4.833333333333333,280.72964777999,M75:F25,1205LU
122,D9,261758.5,5.083333333333333,288.65259108942666,M75:F25,1205LU
128,D9,282035.8,5.333333333333333,299.62440387550936,M75:F25,1205LU
134,D9,292371.7,5.583333333333333,305.06524310442416,M75:F25,1205LU
140,D9,314253.8,5.833333333333333,316.2753409781163,M75:F25,1205LU
146,D9,337426.5,6.083333333333333,327.72883731889516,M75:F25,1205LU
152,D9,368818.1,6.333333333333333,342.63456835748775,M75:F25,1205LU
158,D9,384465.2,6.583333333333333,349.8272059940855,M75:F25,1205LU
164,D9,396995.5,6.833333333333333,355.48219705138126,M75:F25,1205LU
170,D9,411054.8,7.083333333333333,361.7220018236392,M75:F25,1205LU
176,D9,431069.0,7.333333333333333,370.4234392251123,M75:F25,1205LU
182,D9,453867.3,7.583333333333333,380.09268423049707,M75:F25,1205LU
188,D9,467002.7,7.833333333333333,385.5535971619548,M75:F25,1205LU
194,D9,482468.7,8.083333333333334,391.88589791448413,M75:F25,1205LU
200,D9,505624.4,8.333333333333334,401.1798165607879,M75:F25,1205LU
206,D9,521601.1,8.583333333333334,407.46875558052307,M75:F25,1205LU
212,D9,542710.9,8.833333333333334,415.63234331522204,M75:F25,1205LU
218,D9,547113.6,9.083333333333334,417.31483048845024,M75:F25,1205LU
224,D9,564579.1,9.333333333333334,423.9234707618192,M75:F25,1205LU
230,D9,578016.3,9.583333333333334,428.93857679786254,M75:F25,1205LU
236,D9,580076.1,9.833333333333334,429.7021728696949,M75:F25,1205LU
4,E9,384000.9,0.16666666666666666,349.61590749488676,M75:F25,1205LU
8,E9,227736.0,0.3333333333333333,269.24082201618637,M75:F25,1205LU
12,E9,163143.7,0.5,227.8821023656805,M75:F25,1205LU
16,E9,141216.7,0.6666666666666666,212.01573456762713,M75:F25,1205LU
20,E9,129302.3,0.8333333333333334,202.87483923912882,M75:F25,1205LU
24,E9,117746.9,1.0,193.597526682275,M75:F25,1205LU
28,E9,115846.5,1.1666666666666667,192.02886821983435,M75:F25,1205LU
32,E9,116878.7,1.3333333333333333,192.88246601054595,M75:F25,1205LU
36,E9,119149.0,1.5,194.74677052242092,M75:F25,1205LU
40,E9,122343.1,1.6666666666666667,197.3398546578266,M75:F25,1205LU
44,E9,128595.1,1.8333333333333333,202.3192814459195,M75:F25,1205LU
48,E9,132089.4,2.0,205.0496571079435,M75:F25,1205LU
52,E9,136048.0,2.1666666666666665,208.09955164663944,M75:F25,1205LU
56,E9,140043.7,2.3333333333333335,211.1333564545331,M75:F25,1205LU
64,E9,151054.4,2.6666666666666665,219.2763299390994,M75:F25,1205LU
68,E9,156405.7,2.8333333333333335,223.12660210180255,M75:F25,1205LU
74,E9,169141.9,3.0833333333333335,232.03348667360515,M75:F25,1205LU
80,E9,182235.5,3.3333333333333335,240.84717408274938,M75:F25,1205LU
86,E9,194549.3,3.5833333333333335,248.8512920202267,M75:F25,1205LU
92,E9,209017.1,3.8333333333333335,257.9383827805897,M75:F25,1205LU
98,E9,230086.7,4.083333333333333,270.62681184502765,M75:F25,1205LU
104,E9,236006.0,4.333333333333333,274.08583144462557,M75:F25,1205LU
110,E9,257157.7,4.583333333333333,286.1045931443349,M75:F25,1205LU
116,E9,263966.8,4.833333333333333,289.86762852084644,M75:F25,1205LU
122,E9,278608.0,5.083333333333333,297.79805367042536,M75:F25,1205LU
128,E9,292919.5,5.333333333333333,305.35090094187194,M75:F25,1205LU
134,E9,303021.8,5.583333333333333,310.57178666003676,M75:F25,1205LU
140,E9,331388.0,5.833333333333333,324.7831223488592,M75:F25,1205LU
146,E9,342584.4,6.083333333333333,330.22416836497933,M75:F25,1205LU
152,E9,359498.9,6.333333333333333,338.27807192042167,M75:F25,1205LU
158,E9,374215.9,6.583333333333333,345.1327578442313,M75:F25,1205LU
164,E9,388448.5,6.833333333333333,351.63475059109874,M75:F25,1205LU
170,E9,400983.5,7.083333333333333,357.26322543270254,M75:F25,1205LU
176,E9,423099.3,7.333333333333333,366.9832285370021,M75:F25,1205LU
182,E9,439738.3,7.583333333333333,374.129721117761,M75:F25,1205LU
188,E9,453599.5,7.833333333333333,379.9805326829578,M75:F25,1205LU
194,E9,466035.5,8.083333333333334,385.1541340328648,M75:F25,1205LU
200,E9,486538.7,8.333333333333334,393.5353582856431,M75:F25,1205LU
206,E9,502260.1,8.583333333333334,399.8429132367602,M75:F25,1205LU
212,E9,519224.1,8.833333333333334,406.5392529324581,M75:F25,1205LU
218,E9,537833.1,9.083333333333334,413.7603084478685,M75:F25,1205LU
224,E9,550750.4,9.333333333333334,418.69953085676747,M75:F25,1205LU
230,E9,554354.6,9.583333333333334,420.0673155953231,M75:F25,1205LU
236,E9,606904.0,9.833333333333334,439.52649881945376,M75:F25,1205LU
4,F9,314594.2,0.16666666666666666,316.44658948404026,M75:F25,1205LU
8,F9,204430.2,0.3333333333333333,255.09244146883216,M75:F25,1205LU
12,F9,155892.0,0.5,222.7598814350634,M75:F25,1205LU
16,F9,139398.4,0.6666666666666666,210.6463596604568,M75:F25,1205LU
20,F9,129885.7,0.8333333333333334,203.33200039320417,M75:F25,1205LU
24,F9,132070.8,1.0,205.0352196970125,M75:F25,1205LU
28,F9,124258.9,1.1666666666666667,198.87894890189617,M75:F25,1205LU
32,F9,122955.9,1.3333333333333333,197.8334616151311,M75:F25,1205LU
36,F9,122298.2,1.5,197.30363940506132,M75:F25,1205LU
40,F9,124557.6,1.6666666666666667,199.11784319675152,M75:F25,1205LU
44,F9,123254.5,1.8333333333333333,198.07353651268014,M75:F25,1205LU
48,F9,126889.7,2.0,200.97324688847354,M75:F25,1205LU
52,F9,133666.3,2.1666666666666665,206.26998021914972,M75:F25,1205LU
56,F9,136010.8,2.3333333333333335,208.07109906896324,M75:F25,1205LU
64,F9,151153.4,2.6666666666666665,219.34817425794313,M75:F25,1205LU
68,F9,157499.8,2.8333333333333335,223.9056573916117,M75:F25,1205LU
74,F9,162130.0,3.0833333333333335,227.17302182912914,M75:F25,1205LU
80,F9,176551.5,3.3333333333333335,237.0613588727136,M75:F25,1205LU
86,F9,188907.0,3.5833333333333335,245.21616110958377,M75:F25,1205LU
92,F9,209560.3,3.8333333333333335,258.27333436040396,M75:F25,1205LU
98,F9,223433.9,4.083333333333333,266.6856188072399,M75:F25,1205LU
104,F9,241352.7,4.333333333333333,277.1731416770943,M75:F25,1205LU
110,F9,251153.2,4.583333333333333,282.7446666282051,M75:F25,1205LU
116,F9,266049.8,4.833333333333333,291.0090746990895,M75:F25,1205LU
122,F9,279059.8,5.083333333333333,298.0394154746506,M75:F25,1205LU
128,F9,295890.8,5.333333333333333,306.895693796493,M75:F25,1205LU
134,F9,301684.7,5.583333333333333,309.8858217479319,M75:F25,1205LU
140,F9,332418.7,5.833333333333333,325.2878088130013,M75:F25,1205LU
146,F9,349201.6,6.083333333333333,333.3981426930834,M75:F25,1205LU
152,F9,361430.2,6.333333333333333,339.18550356019745,M75:F25,1205LU
158,F9,377427.0,6.583333333333333,346.6103654143793,M75:F25,1205LU
164,F9,404612.5,6.833333333333333,358.8762444402513,M75:F25,1205LU
170,F9,412638.0,7.083333333333333,362.4179283853201,M75:F25,1205LU
176,F9,424515.3,7.333333333333333,367.5968128619694,M75:F25,1205LU
182,F9,442612.1,7.583333333333333,375.3502460030745,M75:F25,1205LU
188,F9,455075.9,7.833333333333333,380.5984208243462,M75:F25,1205LU
194,F9,477838.5,8.083333333333334,390.0009212158777,M75:F25,1205LU
200,F9,496353.1,8.333333333333334,397.48471513754043,M75:F25,1205LU
206,F9,517914.8,8.583333333333334,406.026355106292,M75:F25,1205LU
212,F9,535160.5,8.833333333333334,412.7309993749688,M75:F25,1205LU
218,F9,543970.6,9.083333333333334,416.1144311043878,M75:F25,1205LU
224,F9,567414.1,9.333333333333334,424.98649106774917,M75:F25,1205LU
230,F9,611732.3,9.583333333333334,441.27138904301114,M75:F25,1205LU
236,F9,605969.3,9.833333333333334,439.18790843313445,M75:F25,1205LU
4,G9,350014.1,0.16666666666666666,333.7857821024166,M75:F25,1205LU
8,G9,247610.9,0.3333333333333333,280.7436506795229,M75:F25,1205LU
12,G9,193961.2,0.5,248.47488302858997,M75:F25,1205LU
16,G9,165581.0,0.6666666666666666,229.57802434945347,M75:F25,1205LU
20,G9,148374.0,0.8333333333333334,217.32213659136008,M75:F25,1205LU
24,G9,135945.8,1.0,208.02137420266305,M75:F25,1205LU
28,G9,131091.2,1.1666666666666667,204.27340735322488,M75:F25,1205LU
32,G9,125493.8,1.3333333333333333,199.864747253665,M75:F25,1205LU
36,G9,123540.8,1.5,198.30344925657357,M75:F25,1205LU
40,G9,124888.7,1.6666666666666667,199.38231587240023,M75:F25,1205LU
44,G9,125939.5,1.8333333333333333,200.21934949210956,M75:F25,1205LU
48,G9,132338.5,2.0,205.24291186965164,M75:F25,1205LU
52,G9,132262.7,2.1666666666666665,205.18412458901602,M75:F25,1205LU
56,G9,136509.1,2.3333333333333335,208.45190352705274,M75:F25,1205LU
64,G9,149293.3,2.6666666666666665,217.99434242888626,M75:F25,1205LU
68,G9,153304.5,2.8333333333333335,220.9034584302902,M75:F25,1205LU
74,G9,164677.3,3.0833333333333335,228.95067726489464,M75:F25,1205LU
80,G9,174646.5,3.3333333333333335,235.7789378578956,M75:F25,1205LU
86,G9,189253.6,3.5833333333333335,245.44101506446034,M75:F25,1205LU
92,G9,201120.0,3.8333333333333335,253.01874299996825,M75:F25,1205LU
98,G9,212096.7,4.083333333333333,259.83163094003316,M75:F25,1205LU
104,G9,230739.8,4.333333333333333,271.0106261312841,M75:F25,1205LU
110,G9,246978.0,4.583333333333333,280.3846270213477,M75:F25,1205LU
116,G9,258600.0,4.833333333333333,286.90579737455334,M75:F25,1205LU
122,G9,268459.3,5.083333333333333,292.3238772799446,M75:F25,1205LU
128,G9,283547.7,5.333333333333333,300.4264237957035,M75:F25,1205LU
134,G9,295058.2,5.583333333333333,306.4636064194151,M75:F25,1205LU
140,G9,313829.8,5.833333333333333,316.0619052006771,M75:F25,1205LU
146,G9,331101.7,6.083333333333333,324.64279514916024,M75:F25,1205LU
152,G9,344750.9,6.333333333333333,331.2666897542815,M75:F25,1205LU
158,G9,366362.2,6.583333333333333,341.49188889934584,M75:F25,1205LU
164,G9,378618.6,6.833333333333333,347.15708760309957,M75:F25,1205LU
170,G9,399069.2,7.083333333333333,356.40941574466916,M75:F25,1205LU
176,G9,411457.2,7.333333333333333,361.89901146798013,M75:F25,1205LU
182,G9,435309.3,7.583333333333333,372.24085447159825,M75:F25,1205LU
188,G9,445721.1,7.833333333333333,376.6662084800201,M75:F25,1205LU
194,G9,462148.1,8.083333333333334,383.5444030500968,M75:F25,1205LU
200,G9,483299.7,8.333333333333334,392.2232431915021,M75:F25,1205LU
206,G9,503416.1,8.583333333333334,400.3027872674481,M75:F25,1205LU
212,G9,518128.4,8.833333333333334,406.11007378860916,M75:F25,1205LU
218,G9,535703.7,9.083333333333334,412.94041189405954,M75:F25,1205LU
224,G9,553421.4,9.333333333333334,419.71359621255317,M75:F25,1205LU
230,G9,574427.6,9.583333333333334,427.6049391398888,M75:F25,1205LU
236,G9,610972.4,9.833333333333334,440.99722800198805,M75:F25,1205LU
4,H9,339277.3,0.16666666666666666,328.62641212742443,M75:F25,1205LU
8,H9,224436.7,0.3333333333333333,267.2834084496559,M75:F25,1205LU
12,H9,167630.0,0.5,230.99412594477124,M75:F25,1205LU
16,H9,137131.3,0.6666666666666666,208.92641885418718,M75:F25,1205LU
20,H9,128793.2,0.8333333333333334,202.47505731137895,M75:F25,1205LU
24,H9,115810.9,1.0,191.99936040998253,M75:F25,1205LU
28,H9,112906.2,1.1666666666666667,189.57626347052076,M75:F25,1205LU
32,H9,110821.7,1.3333333333333333,187.81811071804069,M75:F25,1205LU
40,H9,111894.1,1.6666666666666667,188.72466249973186,M75:F25,1205LU
44,H9,111705.3,1.8333333333333333,188.5653768037128,M75:F25,1205LU
48,H9,114622.4,2.0,191.01163079276856,M75:F25,1205LU
52,H9,118989.6,2.1666666666666665,194.61645879281326,M75:F25,1205LU
56,H9,124187.7,2.3333333333333335,198.82196219841194,M75:F25,1205LU
64,H9,138055.1,2.6666666666666665,209.62896547970618,M75:F25,1205LU
68,H9,141551.0,2.8333333333333335,212.26653692751893,M75:F25,1205LU
74,H9,151439.7,3.0833333333333335,219.55580992246007,M75:F25,1205LU
80,H9,163606.4,3.3333333333333335,228.2050274707806,M75:F25,1205LU
86,H9,175946.4,3.5833333333333335,236.65476660833963,M75:F25,1205LU
92,H9,194759.7,3.8333333333333335,248.98581875317564,M75:F25,1205LU
98,H9,204843.4,4.083333333333333,255.35011129721622,M75:F25,1205LU
104,H9,219904.0,4.333333333333333,264.5706280208752,M75:F25,1205LU
110,H9,234125.8,4.583333333333333,272.9918620594558,M75:F25,1205LU
116,H9,247546.0,4.833333333333333,280.7068561422265,M75:F25,1205LU
122,H9,258768.6,5.083333333333333,286.99930943111843,M75:F25,1205LU
128,H9,274273.3,5.333333333333333,295.4723386482272,M75:F25,1205LU
134,H9,286627.3,5.583333333333333,302.0534774508766,M75:F25,1205LU
140,H9,300279.6,5.833333333333333,309.1633311039881,M75:F25,1205LU
146,H9,320180.8,6.083333333333333,319.2439725448784,M75:F25,1205LU
152,H9,336197.7,6.333333333333333,327.131550942816,M75:F25,1205LU
158,H9,350992.1,6.583333333333333,334.2517844416237,M75:F25,1205LU
164,H9,369458.8,6.833333333333333,342.9320465888248,M75:F25,1205LU
170,H9,387388.5,7.083333333333333,351.15465160511457,M75:F25,1205LU
176,H9,407995.4,7.333333333333333,360.3733749009632,M75:F25,1205LU
182,H9,419734.9,7.583333333333333,365.5212281747324,M75:F25,1205LU
188,H9,434854.3,7.833333333333333,372.04626424617135,M75:F25,1205LU
194,H9,446361.7,8.083333333333334,376.93678770292945,M75:F25,1205LU
200,H9,463143.1,8.333333333333334,383.95706458900844,M75:F25,1205LU
206,H9,479906.0,8.583333333333334,390.8437337848955,M75:F25,1205LU
212,H9,495314.8,8.833333333333334,397.0687567829368,M75:F25,1205LU
218,H9,500133.8,9.083333333333334,398.995655308008,M75:F25,1205LU
224,H9,517848.3,9.333333333333334,406.0002874795405,M75:F25,1205LU
230,H9,524758.1,9.583333333333334,408.7000013274067,M75:F25,1205LU
236,H9,516614.9,9.833333333333334,405.5164978392993,M75:F25,1205LU
4,A10,187803.6,0.16666666666666666,244.49896224913954,M50:F50,1205LU
8,A10,165308.7,0.3333333333333333,229.38917472755858,M50:F50,1205LU
12,A10,146775.5,0.5,216.14831181290538,M50:F50,1205LU
16,A10,130654.8,0.6666666666666666,203.9331128516552,M50:F50,1205LU
20,A10,118443.3,0.8333333333333334,194.16918741714036,M50:F50,1205LU
24,A10,113372.0,1.0,189.96691400459375,M50:F50,1205LU
28,A10,109931.9,1.1666666666666667,187.0625846527516,M50:F50,1205LU
32,A10,110742.8,1.3333333333333333,187.75123984590434,M50:F50,1205LU
36,A10,110685.5,1.5,187.70266089535323,M50:F50,1205LU
40,A10,111264.3,1.6666666666666667,188.192791225698,M50:F50,1205LU
44,A10,110371.4,1.8333333333333333,187.43614318467405,M50:F50,1205LU
48,A10,113927.6,2.0,190.4318287188159,M50:F50,1205LU
52,A10,116256.6,2.1666666666666665,192.36846184890723,M50:F50,1205LU
56,A10,114783.4,2.3333333333333335,191.14573233475164,M50:F50,1205LU
64,A10,123855.0,2.6666666666666665,198.5554606483876,M50:F50,1205LU
68,A10,126323.3,2.8333333333333335,200.52420114629768,M50:F50,1205LU
74,A10,133304.2,3.0833333333333335,205.99039960595562,M50:F50,1205LU
80,A10,145876.3,3.3333333333333335,215.48519311059982,M50:F50,1205LU
86,A10,157843.4,3.5833333333333335,224.14975951105222,M50:F50,1205LU
92,A10,166534.3,3.8333333333333335,230.2379509956976,M50:F50,1205LU
98,A10,178961.0,4.083333333333333,238.67353339098443,M50:F50,1205LU
104,A10,193153.4,4.333333333333333,247.95692523100095,M50:F50,1205LU
110,A10,204532.4,4.583333333333333,255.15619719085316,M50:F50,1205LU
116,A10,218279.1,4.833333333333333,263.59134181019726,M50:F50,1205LU
122,A10,233381.4,5.083333333333333,272.55752947114433,M50:F50,1205LU
128,A10,241778.3,5.333333333333333,277.4174168193309,M50:F50,1205LU
134,A10,250189.1,5.583333333333333,282.2014598570054,M50:F50,1205LU
140,A10,271832.9,5.833333333333333,294.15489025343396,M50:F50,1205LU
146,A10,279022.7,6.083333333333333,298.01960318021696,M50:F50,1205LU
152,A10,289632.6,6.333333333333333,303.63287032387547,M50:F50,1205LU
158,A10,310610.9,6.583333333333333,314.43683026395746,M50:F50,1205LU
164,A10,330368.2,6.833333333333333,324.28300007978186,M50:F50,1205LU
170,A10,343808.5,7.083333333333333,330.8136099135279,M50:F50,1205LU
176,A10,364246.7,7.333333333333333,340.50451629871424,M50:F50,1205LU
182,A10,378443.8,7.583333333333333,347.07694090066144,M50:F50,1205LU
188,A10,396899.6,7.833333333333333,355.43925852723703,M50:F50,1205LU
194,A10,407747.8,8.083333333333334,360.2640084850151,M50:F50,1205LU
200,A10,421590.4,8.333333333333334,366.328257496168,M50:F50,1205LU
206,A10,432910.6,8.583333333333334,371.21385186137184,M50:F50,1205LU
212,A10,446377.2,8.833333333333334,376.9433322490785,M50:F50,1205LU
218,A10,456425.3,9.083333333333334,381.1622820983242,M50:F50,1205LU
224,A10,469605.6,9.333333333333334,386.6265705914051,M50:F50,1205LU
230,A10,502784.7,9.583333333333334,400.05167245238624,M50:F50,1205LU
236,A10,487027.7,9.833333333333334,393.7330717063952,M50:F50,1205LU
4,B10,160953.9,0.16666666666666666,226.34755927519348,M50:F50,1205LU
8,B10,140930.4,0.3333333333333333,211.8007072316712,M50:F50,1205LU
12,B10,129676.8,0.5,203.16842138648957,M50:F50,1205LU
16,B10,116745.6,0.6666666666666666,192.77260865708686,M50:F50,1205LU
20,B10,113463.3,0.8333333333333334,190.04339006931363,M50:F50,1205LU
24,B10,107845.8,1.0,185.27920639780348,M50:F50,1205LU
28,B10,105513.7,1.1666666666666667,183.2649825739512,M50:F50,1205LU
32,B10,107031.8,1.3333333333333333,184.5786555267056,M50:F50,1205LU
36,B10,108717.1,1.5,186.0261479664399,M50:F50,1205LU
40,B10,108505.0,1.6666666666666667,185.84459690927852,M50:F50,1205LU
44,B10,112406.4,1.8333333333333333,189.15620103588898,M50:F50,1205LU
48,B10,112002.5,2.0,188.81605606330203,M50:F50,1205LU
52,B10,116032.2,2.1666666666666665,192.18271612102592,M50:F50,1205LU
56,B10,119952.1,2.3333333333333335,195.40199410064034,M50:F50,1205LU
64,B10,131368.3,2.6666666666666665,204.48918949704424,M50:F50,1205LU
68,B10,133850.5,2.8333333333333335,206.41205735286752,M50:F50,1205LU
74,B10,142686.9,3.0833333333333335,213.11651953548304,M50:F50,1205LU
80,B10,152057.2,3.3333333333333335,220.0029773103671,M50:F50,1205LU
86,B10,162229.1,3.5833333333333335,227.24243960294652,M50:F50,1205LU
92,B10,175137.0,3.8333333333333335,236.10980186466327,M50:F50,1205LU
98,B10,191130.8,4.083333333333333,246.6552719773426,M50:F50,1205LU
104,B10,200928.2,4.333333333333333,252.8980673574117,M50:F50,1205LU
110,B10,215233.5,4.583333333333333,261.7459663260141,M50:F50,1205LU
116,B10,236043.2,4.833333333333333,274.1074317242379,M50:F50,1205LU
